,product_uid,material
1606036,203872.0,Synthetic
1606075,203874.0,Stainless Steel
1606130,203878.0,Copper
1606155,203879.0,Brass
1606201,203881.0,Galvanized metal
1606413,203889.0,Stainless Steel and Plastic
1606581,203894.0,Plastic
1606647,203897.0,Steel
1606690,203900.0,Steel
1606738,203902.0,Aluminum
1606765,203903.0,Composite
1606840,203906.0,Fiberglass
1606876,203907.0,Acrylic
1606989,203911.0,Acrylic
1607039,203913.0,"Engineered Wood,Hollow Core,Microfiber,Paper,PVC"
1607165,203918.0,Brass
1607223,203921.0,Red Oak
1607298,203923.0,Aluminum
1607428,203931.0,Brass
1607564,203937.0,Aluminum
1607598,203938.0,Wood
1607620,203940.0,Fiberboard
1607687,203944.0,PVC
1607876,203952.0,Aluminum
1607989,203956.0,Vinyl
1608053,203958.0,Rubber
1608116,203961.0,Metal
1608161,203963.0,Steel
1608239,203966.0,Fabric
1608444,203975.0,Stainless Steel
1608581,203982.0,Laminate
1608630,203984.0,Metal
1608692,203986.0,Fiberglass
1608737,203989.0,Steel
1608873,203995.0,Other
1608974,203999.0,Steel
1609064,204003.0,Cast Metal
1609103,204005.0,Plastic
1609112,204006.0,Other
1609130,204007.0,Polyurethane
1609154,204008.0,Steel
1609191,204010.0,Steel
1609205,204011.0,Fiberglass
1609269,204013.0,Steel
1609284,204014.0,Stainless Steel
1609367,204017.0,Cast Metal
1609449,204022.0,Steel
1609531,204025.0,Composite
1609627,204028.0,Manila
1609758,204034.0,Brass
1609804,204036.0,Cross-Linked Polyethylene (PEX)
1609831,204037.0,Steel
1609869,204039.0,Ceramic
1609937,204044.0,Wood
1609976,204047.0,Glass
1610065,204052.0,Vinyl
1610136,204055.0,Acrylic
1610224,204058.0,Aluminum
1610365,204067.0,Wood
1610494,204072.0,Steel
1610555,204075.0,Rubber
1610576,204076.0,PVC
1610632,204078.0,Metal
1610780,204087.0,Acrylic
1610950,204097.0,Steel
1610965,204098.0,Brass
1611103,204105.0,Polyester
1611158,204107.0,Steel
1611174,204110.0,Wood
1611208,204111.0,Stainless Steel
1611327,204115.0,Acrylic
1611364,204116.0,Polyester
1611471,204121.0,PVC
1611487,204122.0,Fabric
1611508,204123.0,Polyethylene
1611578,204125.0,Brass
1611599,204126.0,Steel
1611709,204131.0,Steel
1611757,204134.0,Stainless Steel
1611821,204140.0,Metal
1611836,204141.0,Drywall
1611892,204145.0,Laminate
1611893,204145.0,"Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive"
1612041,204152.0,Other
1612058,204153.0,Wire
1612132,204156.0,Steel
1612186,204159.0,Steel
1612284,204163.0,Foam
1612327,204165.0,Metal
1612668,204181.0,PVC
1612716,204184.0,Acrylic
1612742,204185.0,Pine
1612801,204187.0,"Poplar, MDF and mirror"
1612802,204187.0,Wood
1612829,204188.0,Steel
1613056,204196.0,Aluminum
1613069,204197.0,Steel
1613151,204200.0,Polyurethane
1613265,204204.0,PVC
1613413,204212.0,Polypropylene
1613426,204213.0,Brass
1613444,204214.0,Metal
1613460,204215.0,Nylon
1613508,204217.0,Vinyl
1613654,204224.0,Aluminum
1613711,204226.0,Tinsel over wire frame
1613813,204230.0,Brass
1613897,204235.0,Polyurethane
1614006,204241.0,Stainless Steel
1614052,204243.0,Steel
1614220,204253.0,Metal
1614352,204257.0,Steel
1614400,204259.0,Brass
1614450,204261.0,Wood
1614557,204266.0,Concrete
1614627,204268.0,Metal
1614663,204270.0,Steel
1614698,204272.0,Stainless steel
1614714,204273.0,Aluminum
1614790,204277.0,Synthetic Fiber
1614939,204282.0,Pine
1615128,204289.0,Steel
1615224,204293.0,Metal
1615276,204295.0,Wood
1615329,204298.0,Stainless Steel
1615341,204299.0,Metal
1615376,204300.0,Metal
1615497,204306.0,Composite
1615569,204309.0,Steel
1615587,204310.0,Metal
1615612,204311.0,Plastic
1615733,204316.0,Rubber
1615753,204317.0,Vinyl
1615772,204318.0,Metal
1615798,204319.0,Fireclay
1615826,204320.0,Laminate
1615870,204322.0,Composite
1615888,204323.0,Brass
1616037,204330.0,Polyethylene
1616078,204332.0,Round Metal Tube / Rattan Baskets / MDF shelves with veneer
1616150,204335.0,Aluminum
1616228,204339.0,Copper
1616299,204342.0,Steel
1616314,204343.0,Steel
1616335,204344.0,Plastic
1616357,204345.0,Polyurethane
1616373,204346.0,Ceramic
1616600,204358.0,Plastic
1616660,204361.0,Glass
1616746,204364.0,Fiberboard
1616825,204368.0,Plastic
1616843,204369.0,Brass
1616887,204372.0,Vinyl
1616948,204379.0,Metal
1617002,204381.0,Metal
1617051,204386.0,Vitreous China
1617066,204387.0,Rubber
1617089,204388.0,Plastic
1617184,204392.0,Metal
1617224,204394.0,Metal
1617239,204395.0,Galvanized Steel
1617373,204400.0,Polyester
1617475,204406.0,Copper
1617536,204409.0,Fiberglass
1617618,204412.0,Metal
1617668,204414.0,Brass
1617678,204415.0,Coconut Fiber
1617728,204417.0,Wood
1617767,204419.0,Steel
1617791,204420.0,Steel
1617854,204423.0,Alder
1618182,204439.0,Other
1618383,204448.0,Polyester
1618384,204448.0,Fabric
1618424,204450.0,Poly Lactic Acid (PLA)
1618454,204454.0,Metal
1618473,204455.0,Vikrell
1618553,204458.0,Other
1618573,204459.0,Brass
1618662,204462.0,Steel
1618729,204464.0,wood
1618748,204465.0,Metal
1618890,204471.0,Aluminum
1618983,204474.0,Wood
1619002,204475.0,Laminate
1619069,204478.0,Polyurethane
1619096,204479.0,Metal-steel rings
1619097,204479.0,Steel
1619155,204481.0,Vitreous China
1619175,204482.0,Stainless Steel
1619199,204483.0,Composite
1619232,204484.0,Natural stone
1619512,204498.0,Metal
1619555,204500.0,Stainess steel
1619590,204503.0,Composite
1619685,204506.0,Vinyl
1619733,204509.0,Stainless Steel
1619780,204511.0,Laminate
1619861,204514.0,Steel
1619897,204516.0,Steel
1620068,204523.0,Brass
1620116,204525.0,PVC
1620143,204526.0,Aluminum
1620161,204527.0,Metal
1620181,204528.0,Plastic
1620283,204533.0,Pine
1620347,204536.0,Brass
1620422,204540.0,Fir wood and metal
1620446,204541.0,Polyurethane
1620511,204544.0,Iron
1620532,204545.0,Steel
1620610,204548.0,Steel
1620656,204550.0,100% BCF Polypropylene
1620688,204552.0,Composite
1620768,204556.0,Fiberglass
1620960,204565.0,Acrylic
1620988,204567.0,Plastic
1621006,204568.0,PVC
1621080,204574.0,Zinc
1621114,204576.0,Vitreous China
1621157,204579.0,PVC
1621257,204584.0,Cotton
1621274,204585.0,Aluminum
1621474,204597.0,Plastic
1621512,204599.0,Plastic
1621667,204605.0,Plastic
1621691,204606.0,Cast Iron
1621745,204608.0,Vinyl
1621762,204609.0,Steel
1621807,204611.0,Metal
1621842,204614.0,PVC
1621857,204615.0,Brass
1621904,204618.0,Polyurethane
1621962,204621.0,Other
1621991,204623.0,Steel
1622018,204627.0,Cast Metal
1622053,204629.0,Wood
1622108,204631.0,Vinyl
1622181,204633.0,Metal
1622250,204636.0,Pine
1622271,204637.0,Aluminum
1622323,204640.0,Steel
1622500,204647.0,Other
1622543,204650.0,Stainless Steel
1622759,204659.0,Acrylic
1622956,204668.0,Metal
1622986,204670.0,"PTFE non-stick, iron"
1623006,204672.0,Nylon
1623076,204676.0,Vinyl
1623099,204677.0,Metal
1623248,204683.0,Acrylic
1623360,204686.0,Wood
1623396,204688.0,Metal
1623437,204690.0,Brass
1623475,204692.0,Wood
1623536,204694.0,Metal
1623556,204695.0,Plastic
1623661,204700.0,Steel
1623708,204702.0,Medium Density Fiberboard (MDF)
1623763,204706.0,"Aluminum Rod, Zinc Finial"
1623764,204706.0,Aluminum
1623800,204708.0,Steel
1623857,204711.0,Vitreous China
1624052,204719.0,Iron
1624075,204720.0,Metal
1624093,204721.0,Metal
1624155,204723.0,Metal
1624177,204724.0,Vinyl
1624194,204725.0,Aluminum
1624237,204728.0,Cotton
1624381,204734.0,Cast Iron
1624393,204737.0,Rubber
1624446,204739.0,Composite
1624487,204741.0,Metal
1624538,204745.0,Wood
1624608,204749.0,Steel
1624659,204751.0,Pine
1624805,204757.0,Steel
1624926,204761.0,Acrylic
1624993,204764.0,Aluminum
1625113,204770.0,Wood
1625198,204772.0,Plastic
1625234,204774.0,Chlorinated Poly Vinyl Chloride (CPVC)
1625261,204776.0,Vitreous China
1625283,204777.0,Laminate
1625284,204777.0,High Density Fiberboard (HDF)
1625356,204780.0,Metal
1625393,204782.0,Aluminum
1625426,204783.0,Cast Iron
1625453,204784.0,Oak
1625469,204785.0,Vinyl
1625628,204790.0,Vitreous China
1625646,204791.0,Galvanized Steel
1625840,204798.0,Laminate
1625841,204798.0,High Density Fiberboard (HDF)
1625893,204801.0,Polyethylene
1625999,204807.0,Laminate
1626014,204808.0,Wood
1626082,204811.0,Acrylic
1626104,204812.0,Plastic
1626150,204814.0,Steel
1626157,204815.0,Metal
1626170,204816.0,Metal
1626232,204819.0,Clay
1626475,204828.0,Bronze
1626588,204834.0,Brass
1626618,204835.0,Plastic
1626647,204836.0,Wood
1626745,204840.0,Plastic
1626790,204842.0,Composite
1626810,204843.0,Copper
1626913,204847.0,Resin
1627010,204850.0,Metal
1627077,204852.0,Vitreous China
1627153,204855.0,Fiberglass
1627204,204860.0,Glass
1627248,204862.0,Nylon
1627271,204863.0,Zinc
1627288,204864.0,Rubber
1627359,204868.0,Aluminum
1627465,204874.0,Vinyl
1627569,204879.0,Steel and Press Board
1627648,204883.0,Cross-Linked Polyethylene (PEX)
1627700,204885.0,Wood
1627807,204889.0,PVC
1627952,204895.0,"Wood, Metal"
1628249,204909.0,Composite
1628266,204910.0,Mahogany
1628324,204913.0,Polypropylene
1628408,204917.0,Polypropylene
1628426,204919.0,Brass
1628548,204926.0,Galvanized Steel
1628625,204932.0,Stainless steel
1628689,204936.0,Aluminum
1628704,204937.0,Plastic
1628737,204940.0,Plastic
1628756,204941.0,Wood
1628771,204942.0,Polyester
1628800,204943.0,Wood
1628881,204946.0,Composite
1628967,204950.0,Aluminum
1628983,204951.0,Polypropylene
1629002,204952.0,Steel
1629017,204953.0,Plastic
1629252,204962.0,Stainless Steel
1629270,204963.0,Fiberboard
1629390,204970.0,Aluminum
1629406,204971.0,Vinyl
1629424,204972.0,Other
1629590,204980.0,Steel
1629670,204984.0,Metal
1629684,204985.0,Brass
1629712,204987.0,Metal
1629917,204998.0,Metal
1629936,204999.0,Plastic
1630048,205005.0,Plastic
1630117,205008.0,Metal
1630246,205013.0,Composite
1630273,205014.0,Acrylic
1630337,205017.0,Wood
1630476,205024.0,Fiberglass
1630560,205028.0,Plastic
1630581,205029.0,Steel
1630638,205032.0,Composite
1630735,205035.0,Composite
1630825,205039.0,Aluminum
1630878,205041.0,solid wood
1631094,205051.0,Acrylic
1631114,205052.0,Porecelain coated cast iron
1631171,205055.0,Brass
1631238,205058.0,Other
1631433,205066.0,Steel
1631481,205068.0,Metal
1631503,205069.0,PVC
1631556,205071.0,Vitreous China
1631581,205073.0,Galvanized Steel
1631594,205074.0,Nylon
1631626,205076.0,Rubber
1631833,205086.0,Steel
1632062,205092.0,Stainless Steel
1632098,205094.0,Plastic
1632126,205095.0,Vinyl
1632199,205099.0,Metal
1632371,205106.0,Metal
1632398,205107.0,Steel
1632477,205109.0,Granite
1632499,205110.0,Wood
1632513,205111.0,Zinc
1632593,205117.0,Steel
1632624,205119.0,Steel
1632641,205120.0,Copper
1632708,205122.0,Wood
1632735,205123.0,Granite
1632764,205124.0,Laminate
1632765,205124.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1632839,205128.0,Steel
1632889,205130.0,Steel
1632963,205134.0,Wood
1632990,205136.0,Brass
1633005,205137.0,Metal
1633065,205140.0,Copper
1633087,205141.0,Steel
1633200,205146.0,Aluminum
1633213,205147.0,Glass
1633307,205151.0,Steel
1633487,205159.0,Plastic
1633503,205161.0,Steel
1633520,205162.0,Aluminum
1633662,205168.0,Solid Brass
1633951,205180.0,Metal
1633995,205182.0,Glass
1634022,205184.0,Stainless Steel
1634078,205186.0,Nylon
1634118,205188.0,Cast Metal
1634165,205190.0,Composite
1634205,205192.0,fiberglass and plastic
1634277,205195.0,Glass
1634368,205199.0,Rubber
1634515,205206.0,Wood
1634595,205210.0,PVC
1634711,205215.0,Brass
1634767,205217.0,Aluminum
1634783,205218.0,PVC
1634839,205220.0,Glass
1634953,205224.0,Steel
1634967,205225.0,Red Oak
1635050,205229.0,Ceramic
1635187,205235.0,Other
1635199,205236.0,Steel
1635294,205241.0,Plastic
1635370,205244.0,Wood
1635412,205246.0,Polyurethane
1635429,205247.0,Metal
1635444,205248.0,Fabric
1635465,205249.0,Steel
1635571,205253.0,Brass
1635622,205255.0,PVC
1635666,205257.0,Steel
1635678,205258.0,Steel
1635735,205262.0,Polypropylene
1635749,205263.0,Wood
1635765,205264.0,Aluminum
1635781,205265.0,Plastic
1635793,205266.0,Aluminum
1635952,205273.0,Steel
1636186,205284.0,Acrylic
1636252,205287.0,Thermoplastic
1636344,205291.0,Stainless Steel
1636367,205293.0,Aluminum
1636454,205297.0,Vinyl
1636559,205301.0,Laminate
1636560,205301.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1636582,205302.0,Metal
1636710,205305.0,Steel
1636791,205308.0,Steel
1636812,205309.0,Metal
1636836,205311.0,Cast Metal
1636938,205316.0,Steel
1636970,205318.0,Plastic
1636991,205319.0,Vitreous China
1637033,205321.0,Stainless Steel
1637055,205322.0,Nylon
1637089,205323.0,Aluminum
1637110,205324.0,Laminate
1637111,205324.0,High Density Fiberboard (HDF)
1637144,205325.0,Copper
1637157,205326.0,Metal
1637179,205327.0,Vinyl
1637342,205334.0,Vinyl
1637390,205335.0,Steel
1637409,205336.0,Steel
1637466,205338.0,Metal
1637490,205339.0,Aluminum
1637512,205340.0,Iron
1637541,205341.0,Metal
1637607,205343.0,Laminate
1637642,205344.0,Galvanized Steel
1637792,205351.0,Brass
1637867,205353.0,Hard plastic
1637880,205354.0,Plastic
1637899,205355.0,Steel
1637967,205358.0,Zinc
1638008,205361.0,Other
1638024,205362.0,Aluminum
1638047,205363.0,Metal
1638133,205366.0,PVC
1638183,205368.0,Steel
1638252,205372.0,Acrylonitrile Butadiene Styrene (ABS)
1638253,205372.0,Acrylic
1638307,205375.0,Plastic
1638347,205377.0,Polyester solid
1638399,205379.0,Chlorinated Poly Vinyl Chloride (CPVC)
1638429,205380.0,Aluminum
1638484,205382.0,Cast Iron
1638537,205385.0,Aluminum
1638648,205390.0,Stainless Steel
1638728,205395.0,Plastic
1638775,205397.0,Steel
1638792,205398.0,Steel
1638823,205400.0,Acrylonitrile Butadiene Styrene (ABS)
1638862,205403.0,Cast Metal
1638946,205408.0,Metal
1639001,205410.0,Other
1639090,205414.0,Steel
1639185,205418.0,Stainless Steel
1639203,205419.0,Steel
1639243,205421.0,Metal
1639301,205424.0,Galvanized Steel
1639344,205426.0,Vitreous China
1639368,205427.0,Ceramic
1639507,205433.0,Plastic
1639556,205436.0,Rubber
1639618,205438.0,Polyester
1639663,205440.0,Plastic
1639713,205442.0,Copper
1639771,205445.0,Brass
1639822,205447.0,Fiberglass
1639875,205451.0,Steel
1639936,205455.0,Glass
1640023,205460.0,Galvanized Steel
1640092,205462.0,Metal and Vinyl
1640360,205473.0,Other
1640424,205476.0,polyethylene
1640444,205477.0,Polyester
1640569,205484.0,Brass
1640600,205486.0,Acrylic
1640628,205487.0,Metal
1640642,205490.0,Steel
1640655,205491.0,Brass
1640668,205492.0,Brass
1640697,205495.0,Brass
1640755,205498.0,Plastic
1640974,205509.0,Glass
1640983,205510.0,FOAM
1641000,205511.0,Other
1641150,205517.0,Wood
1641407,205528.0,Olefin
1641447,205530.0,Fabric
1641516,205534.0,Clay
1641542,205536.0,Steel
1641576,205538.0,Brass
1641615,205539.0,Composite
1641647,205542.0,Metal
1641667,205543.0,Metal
1641720,205545.0,Vinyl
1641851,205552.0,Vinyl
1641883,205554.0,Metal
1641941,205557.0,Steel
1642017,205560.0,Polypropylene
1642157,205566.0,Brass
1642191,205568.0,Vinyl
1642223,205569.0,Polyester
1642251,205571.0,Wood
1642271,205573.0,Steel
1642316,205574.0,Steel
1642381,205577.0,Composite
1642562,205586.0,Brass
1642613,205588.0,Plastic
1642638,205589.0,Vinyl
1642654,205590.0,Aluminum
1642671,205591.0,Other
1642683,205592.0,Aluminum
1642805,205597.0,Laminate
1642806,205597.0,HDF
1642861,205600.0,Other
1642882,205603.0,Aluminum
1642905,205604.0,Porcelain-Enameled Cast Iron
1642924,205605.0,Steel
1642949,205606.0,Composite
1642967,205607.0,Vitreous China
1642991,205608.0,Wood
1643171,205616.0,Bamboo
1643190,205617.0,Granite
1643210,205618.0,Plastic
1643301,205622.0,Medium Density Fiberboard (MDF)
1643338,205624.0,Wood
1643428,205628.0,Steel
1643504,205631.0,Laminate
1643530,205632.0,Plastic
1643755,205641.0,Natural Stone
1643806,205643.0,Aluminum
1643932,205649.0,Iron
1644077,205655.0,Plastic
1644195,205659.0,PET Polyester
1644280,205662.0,Plastic
1644292,205663.0,Metal
1644327,205664.0,Vitreous China
1644385,205666.0,Polyester
1644401,205667.0,Steel
1644414,205668.0,Polypropylene
1644573,205675.0,Vinyl
1644662,205678.0,Laminate
1644663,205678.0,High Density Fiberboard (HDF)
1644710,205680.0,Polyester
1644757,205682.0,"15mm veneered MDF, wicker baskets, black powder-coat 7.8"" Round pipe."
1644847,205687.0,Aluminum
1644875,205688.0,"Aluminum Rod, Zinc Finial"
1644876,205688.0,Aluminum
1644911,205689.0,35% Wool/65%Polyester
1645110,205697.0,Metal
1645266,205704.0,Vitreous China
1645294,205707.0,Brass
1645336,205709.0,Plastic
1645350,205710.0,Aluminum
1645490,205719.0,Metal
1645602,205722.0,Steel
1645635,205723.0,Polyester
1645658,205724.0,Porcelain
1645675,205725.0,Stainless Steel
1645730,205728.0,Other
1645903,205735.0,Steel
1645997,205739.0,Vinyl
1646170,205746.0,Ceramic
1646194,205747.0,Cast Metal
1646222,205748.0,Wood
1646278,205752.0,Laminate
1646299,205753.0,Polyurethane
1646347,205755.0,Steel
1646374,205756.0,Other
1646454,205760.0,Stainless Steel
1646467,205761.0,Cedar
1646484,205762.0,Galvanized Steel
1646516,205764.0,Metal
1646627,205771.0,Steel
1646767,205776.0,Metal
1646808,205777.0,Stainless Steel
1646905,205780.0,Wood
1646915,205781.0,Other
1646997,205785.0,"Banana leaves, mahogany solids, plywood"
1647064,205789.0,Polypropylene face with SBR rubber backing
1647159,205793.0,Plastic
1647184,205794.0,Vinyl
1647227,205796.0,Fabric
1647263,205798.0,Polyethylene
1647304,205800.0,Galvanized Steel
1647322,205801.0,Metal
1647359,205803.0,Metal
1647381,205805.0,Metal
1647397,205807.0,Wood
1647463,205810.0,Multi-Surface
1647557,205815.0,Acrylic
1647591,205816.0,Vinyl
1647692,205820.0,Stainless Steel
1647851,205827.0,Metal
1647864,205828.0,Galvanized Steel
1647923,205832.0,Brass
1648050,205840.0,PVC
1648129,205843.0,Microfiber
1648155,205844.0,Metal
1648202,205846.0,PVC
1648412,205854.0,Polyurethane
1648434,205855.0,Steel
1648461,205857.0,PVC
1648489,205858.0,Metal
1648503,205859.0,Metal
1648585,205863.0,Aluminum
1648621,205865.0,Stainless Steel
1648687,205868.0,Brass
1648775,205872.0,Metal
1648952,205877.0,Stainless Steel
1648999,205879.0,Steel
1649018,205881.0,Polyurethane
1649038,205882.0,Steel
1649106,205884.0,Steel
1649204,205890.0,Wood
1649240,205892.0,Vitreous China
1649259,205893.0,Plastic
1649281,205894.0,Steel
1649368,205897.0,Plastic
1649563,205909.0,Zinc
1649581,205910.0,Aluminum
1649606,205911.0,Fiberglass
1649618,205912.0,Iron
1649635,205913.0,Plastic
1649727,205916.0,Metal
1649828,205920.0,Wood
1649856,205922.0,Steel
1649876,205923.0,Metal
1649923,205925.0,Nylon
1649944,205926.0,Laminate
1649945,205926.0,Laminate Flooring
1650011,205929.0,Polyfoam
1650024,205930.0,Metal
1650054,205932.0,Aluminum
1650072,205933.0,Chrome-Plated Steel
1650105,205934.0,Stainless Steel
1650334,205943.0,100% post-industrial recycled synthetic fibers with a non-skid rubber backing
1650363,205944.0,Stainless Steel
1650470,205950.0,Metal
1650524,205952.0,Composite
1650549,205953.0,Nylon Pile
1650717,205960.0,PVC
1650786,205964.0,Steel
1650933,205970.0,Plastic
1650968,205972.0,Olefin
1651016,205974.0,Nylon
1651017,205974.0,Polyester
1651101,205980.0,Steel
1651252,205986.0,Stainless Steel
1651278,205987.0,Brass
1651279,205987.0,"Brass, Porcelain"
1651462,205996.0,Heavy Gauge Stainless Steel
1651480,205997.0,Aluminum
1651556,206000.0,Fiberglass
1651569,206001.0,Other
1651636,206004.0,Vinyl
1651644,206005.0,Cast Metal
1651712,206009.0,Acrylic
1651751,206011.0,Steel
1651769,206012.0,Wood
1651786,206013.0,Galvanized Steel
1651822,206015.0,Chrome
1651941,206018.0,Laminate
1651969,206019.0,Vinyl
1652014,206020.0,Steel
1652068,206022.0,Fiberglass
1652116,206024.0,Stainless Steel
1652144,206025.0,Natural Stone
1652181,206026.0,Stainless Steel
1652200,206027.0,Plastic
1652339,206033.0,Birch
1652379,206036.0,Steel
1652517,206042.0,Plastic
1652558,206044.0,Wood
1652618,206047.0,Chrome
1652637,206048.0,Galvanized Steel
1652655,206050.0,Metal
1652762,206053.0,Wood
1652979,206065.0,Brass
1653193,206076.0,Metal
1653210,206077.0,Steel
1653230,206078.0,Steel
1653263,206079.0,Acrylic
1653306,206081.0,Wood
1653380,206085.0,Rubber
1653397,206086.0,Plastic
1653469,206089.0,Acrylic
1653581,206093.0,Fireclay
1653682,206097.0,Stainless Steel
1653746,206100.0,Glass
1653758,206101.0,Metal
1653776,206102.0,Plastic
